school_long,school_lat
146.36064,-36.44156
144.99688,-37.77176
144.95064,-37.79873
145.21982,-37.98792
144.38694,-37.18732
144.89176,-37.8559
143.92114,-35.73169
145.87172,-38.08711
144.07781,-37.84271
146.44881,-36.70647
144.23727,-36.70707
145.36029,-36.39136
144.788,-37.75885
144.2311,-37.60168
143.85781,-37.57836
145.22992,-36.44497
145.34418,-36.49052
145.14175,-36.46986
146.89257,-36.31716
145.12403,-38.14756
142.98463,-36.36721
144.97776,-37.47206
144.98902,-37.87022
143.60821,-37.79196
145.7017,-37.7558
145.10067,-37.09676
146.67589,-36.10131
144.98415,-37.78502
144.3471,-38.13856
145.01031,-37.73055
145.37849,-38.20763
145.03397,-37.82405
144.60891,-36.4972
145.68279,-36.33107
145.00108,-37.91221
141.9505,-36.74124
142.47574,-36.6235
144.24247,-36.83058
143.79211,-37.29075
142.87035,-36.67685
146.69357,-36.35543
145.31307,-36.38546
144.94752,-37.29577
142.00147,-38.03088
144.48704,-38.28119
144.8357,-37.7169
143.73358,-36.85155
146.4681,-36.18467
144.3281,-37.38797
143.92743,-37.5741
144.2097,-36.74419
142.62861,-36.63222
144.50468,-36.617
145.08862,-37.89447
144.26673,-38.17355
145.0344,-37.85601
144.14156,-37.3451
145.29849,-36.32914
147.86479,-37.82108
143.39924,-37.18413
143.88575,-38.39988
144.57175,-38.16916
143.25754,-36.6102
142.73443,-38.46676
144.56268,-37.41869
145.2025,-37.579
144.82382,-38.37312
145.70905,-37.4214
143.32074,-36.98986
147.08841,-38.16956
145.34517,-38.00085
145.12282,-38.37672
146.46086,-36.3289
145.57208,-36.75596
144.11368,-36.04736
145.47925,-36.39993
147.74791,-37.81578
145.38946,-36.46601
143.7947,-37.47788
146.22234,-36.46019
142.48257,-38.37728
145.89434,-36.32654
145.21893,-36.27636
147.01531,-36.46925
144.38773,-36.84177
145.42132,-37.8246
143.82816,-37.53928
145.13282,-36.31325
144.2048,-36.53947
145.03351,-37.00263
143.13591,-37.00586
145.27623,-37.9116
146.08134,-36.51633
145.12966,-36.36932
147.09576,-36.12064
144.99881,-37.80898
144.3372,-38.14577
144.99569,-37.8573
145.31692,-37.97859
148.18082,-37.49774
144.25511,-37.91267
144.42431,-38.17096
144.90025,-37.8064
144.59476,-37.31215
145.07694,-37.66973
144.30415,-36.72794
144.10217,-37.62852
145.85384,-38.13286
145.4306,-36.15066
142.85847,-37.4328
145.90113,-38.02762
147.15915,-36.0658
144.0071,-37.55759
144.50037,-37.96501
146.69896,-38.0137
145.09467,-37.65287
144.27804,-36.75571
144.85709,-37.11724
143.98428,-38.24449
145.93817,-38.09935
143.85749,-37.55115
143.5837,-38.36135
145.04309,-38.22181
141.99515,-37.72646
143.78644,-37.42924
143.89082,-37.40884
143.86978,-37.54984
144.99611,-37.9221
144.21899,-37.05783
145.1331,-37.64124
141.4052,-37.58655
145.20589,-36.05752
144.34538,-38.15511
145.1005,-37.70357
144.05459,-38.02923
145.28785,-38.11186
145.6853,-36.07735
143.17502,-37.36404
144.30209,-35.90955
145.11405,-37.51427
143.89506,-37.5429
143.83122,-37.56602
145.92814,-38.15634
145.21466,-37.69174
146.54015,-38.29726
141.68404,-37.60184
143.80023,-35.60664
145.75849,-38.20349
145.445,-36.09024
146.26435,-38.17471
144.35857,-38.15694
145.25936,-37.8433
142.5841,-36.46271
145.19737,-37.93295
146.06096,-38.20937
146.47754,-38.14911
146.15987,-38.21476
145.35664,-37.52157
145.93563,-38.24023
147.8452,-37.7662
146.94812,-36.18053
145.87947,-36.16131
145.71251,-38.09884
144.37232,-35.95463
145.57401,-38.08277
146.32799,-38.66352
145.34369,-37.8081
144.12987,-35.63487
143.84327,-37.61571
147.14325,-36.6914
146.23163,-38.26158
145.82682,-38.17057
147.25125,-36.46527
145.9997,-38.18773
145.10517,-38.24809
145.30842,-37.84951
147.7147,-37.91128
144.31269,-36.70505
144.92762,-37.79267
146.44768,-38.26819
146.15109,-38.40049
146.32891,-38.32109
145.95536,-38.01531
145.04298,-37.76657
144.65498,-38.11552
145.39427,-37.91735
144.97779,-37.85812
145.80494,-38.03767
144.70923,-37.62263
145.76914,-38.1141
145.54532,-37.95164
147.03995,-38.1068
146.17734,-38.07139
145.59775,-37.83174
145.41476,-37.9954
145.43428,-36.29987
144.53089,-37.01952
145.03846,-37.87159
145.57077,-37.7825
144.96951,-37.80205
144.92612,-37.77432
146.26887,-38.38287
144.909,-38.35576
145.49286,-38.19483
145.01777,-37.85219
145.04091,-38.25711
145.17914,-38.22402
142.73946,-37.54469
144.76111,-36.13405
147.99424,-37.87598
146.31825,-36.73819
145.42206,-36.80793
143.71442,-38.51629
145.0204,-37.77799
145.97429,-38.16574
145.67415,-38.09056
146.36481,-38.36891
145.41018,-38.05828
144.97254,-37.7787
148.45772,-37.70791
145.72862,-38.6312
145.1009,-37.82553
144.94974,-37.8306
145.47884,-35.92402
142.32331,-36.94535
147.73215,-35.96423
144.95751,-37.8478
145.46441,-37.77389
144.88539,-37.81475
144.96648,-37.75505
146.2524,-38.11887
142.60873,-37.19344
144.99729,-37.89142
146.57134,-38.12758
145.0545,-37.89074
145.5694,-38.26317
145.28132,-37.79317
144.90933,-37.76895
145.19272,-37.80899
145.70295,-38.36862
142.16049,-34.19429
145.1567,-37.81657
148.434,-37.73547
144.93381,-37.83532
145.05048,-37.82028
145.06797,-37.98295
144.9681,-37.7804
145.45039,-37.73409
145.18357,-37.70292
145.23198,-38.20301
147.4339,-37.82694
146.17879,-38.28846
144.79577,-37.73875
145.95898,-38.47893
141.98405,-36.14134
145.00991,-37.84508
145.18155,-38.19966
146.08442,-38.69475
145.37164,-38.04863
147.85246,-37.88296
145.35686,-38.51315
142.51743,-37.13748
145.43632,-36.23861
145.03367,-37.907
145.82564,-38.43513
145.20054,-38.36048
144.93726,-37.73122
145.29136,-37.31692
144.52185,-38.26399
142.41826,-35.94494
144.98739,-37.77697
144.8311,-37.79088
145.16664,-38.26071
145.00883,-37.76151
147.1129,-36.35518
145.00388,-37.78679
145.04915,-37.79647
142.20464,-34.2088
142.15908,-34.2266
144.98,-37.76527
147.68022,-37.89245
145.60608,-37.77903
145.35455,-37.86162
145.33473,-37.88421
145.4725,-37.53537
145.274,-37.73064
145.2596,-37.4813
145.33341,-38.38338
145.41026,-37.87685
143.63207,-35.46451
145.48925,-37.60596
145.36217,-37.83074
143.17912,-35.85273
145.53324,-37.68134
145.31568,-37.50521
144.62113,-38.27443
145.71286,-38.51511
145.10292,-37.927
145.13806,-38.04502
144.50685,-38.21788
145.34492,-37.90696
144.31231,-38.32177
145.44243,-37.93338
145.1267,-38.07812
145.67489,-38.33624
144.55879,-37.74529
143.26617,-35.47623
145.12411,-37.88127
148.53504,-37.79627
145.07041,-37.88617
145.64707,-37.76869
142.08485,-34.27806
145.24698,-37.77435
144.88823,-37.25942
145.36619,-37.8547
143.39503,-38.56393
144.28446,-36.79318
149.7543,-37.55943
145.18985,-38.16039
145.49638,-37.93937
145.1925,-38.26195
145.35792,-37.9312
145.01817,-37.73791
144.76233,-37.70205
145.08314,-37.83096
142.09314,-34.20592
146.53712,-38.19305
144.95043,-37.75984
144.97476,-37.71524
145.03201,-37.78352
145.05829,-37.75544
145.95991,-38.21052
145.18791,-38.0946
145.04263,-37.69451
145.47537,-37.88979
145.02165,-37.96987
145.38882,-37.79093
145.31494,-37.80211
145.58864,-38.60795
144.88174,-37.83045
145.32639,-38.13232
145.17391,-37.97063
145.06136,-37.80837
147.65939,-37.70208
144.3075,-36.7688
145.42333,-38.14578
145.43072,-36.3572
142.19062,-34.25249
145.04623,-37.89377
144.77804,-36.31297
145.21651,-37.85626
145.60023,-38.59882
144.57426,-37.70872
145.12231,-38.05489
145.00348,-37.93339
144.98231,-37.84977
144.41535,-37.79498
145.11297,-38.03749
145.44054,-36.41041
145.01427,-37.75452
141.81405,-35.17057
145.02156,-37.87211
145.1305,-38.10444
145.09737,-37.84264
143.95075,-35.52884
144.99553,-37.73737
144.99675,-37.75543
144.87527,-37.79487
145.40971,-37.76978
145.01503,-37.90468
145.03759,-37.98527
145.70379,-36.38475
149.15302,-37.5697
144.82274,-37.86771
145.30138,-38.16203
145.31432,-37.8956
145.90676,-37.23397
145.17168,-38.33986
144.80166,-36.58988
144.98802,-36.4481
145.19812,-37.6359
144.94762,-37.74715
144.98836,-37.8815
145.10273,-37.81308
145.23979,-36.5432
145.27009,-37.54758
145.58741,-37.7602
145.00677,-37.71142
146.36222,-38.16321
148.05097,-37.85254
144.97376,-36.39811
145.65099,-37.82025
142.15239,-34.17973
144.93299,-37.76334
144.87466,-37.8126
145.37,-37.88509
144.90319,-37.74152
144.91112,-37.78068
145.08447,-37.84805
142.18531,-34.31157
145.18204,-37.66884
145.25289,-38.03041
143.57975,-38.33642
145.00505,-37.87461
145.1216,-37.71765
144.17557,-38.24139
145.23074,-37.79313
142.21427,-34.30511
145.05611,-37.87242
145.29562,-37.8288
144.93548,-37.71629
144.72449,-37.8938
144.88337,-37.78775
147.1139,-38.02571
145.06261,-37.8479
145.0831,-37.99279
145.07764,-37.90584
145.00556,-37.77647
145.04589,-37.83926
145.09976,-38.02027
145.15087,-37.70011
142.45615,-38.37802
145.20042,-37.98074
145.27223,-37.7664
144.89477,-37.75649
144.33292,-38.13597
147.88839,-37.86592
145.1325,-37.9826
142.14504,-34.28801
144.81975,-37.77808
145.46246,-36.35805
145.86706,-38.70257
145.14233,-38.11943
144.94352,-37.77058
144.99061,-37.7477
145.0916,-37.81765
145.0308,-37.89525
145.08362,-37.8622
145.02677,-37.92059
147.17062,-38.35649
144.19184,-38.39678
145.11622,-37.70831
145.40507,-36.2772
145.0528,-37.90805
145.11644,-37.94048
145.05945,-37.77459
147.13228,-38.07479
142.12679,-34.21348
144.3792,-38.16605
144.94359,-37.75671
145.56071,-36.22547
145.3181,-38.0393
145.02222,-37.95667
144.83991,-37.86421
145.16461,-38.39212
144.93487,-37.7819
145.3328,-37.90287
144.95185,-37.73617
145.0629,-37.73539
145.23734,-37.87253
144.917,-37.73551
145.07704,-37.7967
145.07283,-37.87324
146.30442,-36.35413
147.17159,-36.7395
144.98538,-37.73011
145.14575,-38.38878
146.29279,-38.18858
146.52417,-38.18998
145.39635,-36.3668
144.85732,-38.36948
146.26006,-38.18319
144.32982,-38.17401
144.86883,-37.84521
145.40574,-36.39009
145.08149,-37.8807
146.29376,-38.179
145.08114,-37.80428
144.9874,-37.764
144.33245,-38.12936
145.14553,-38.14663
145.36752,-37.91143
145.02184,-37.71998
145.04901,-37.93254
145.45561,-35.99856
143.86281,-37.5401
146.92714,-36.15296
145.09596,-37.80143
145.93985,-38.14811
142.17999,-36.71742
146.51536,-38.19927
146.55149,-38.20155
145.25295,-37.81724
144.93562,-37.74572
145.02539,-37.67008
144.99023,-37.72214
145.07363,-37.92008
145.15251,-37.80757
145.10236,-37.91308
145.12331,-37.80079
145.29942,-37.87479
142.921,-37.27736
144.91504,-37.71553
145.21447,-37.97664
147.6081,-37.82454
144.27865,-36.73783
145.1799,-37.95444
144.94848,-37.72126
145.07865,-37.78252
144.34199,-38.17944
146.24672,-38.18973
144.81109,-37.74217
145.41297,-36.36654
143.54607,-35.33179
144.81816,-37.79222
144.83719,-37.77201
145.07794,-37.74361
141.61062,-38.36527
145.07412,-37.73512
145.06835,-37.96526
145.24506,-38.14794
146.31718,-36.37256
143.8187,-37.55244
145.02946,-37.73305
148.466,-37.69779
144.3377,-38.11424
144.93355,-37.58264
142.49958,-38.38959
143.57203,-38.34363
142.0344,-37.74662
145.05717,-37.91461
145.12697,-38.16049
144.87443,-37.82104
144.85541,-37.77964
145.12564,-38.06649
145.15815,-37.96265
145.03661,-37.97424
144.3271,-38.11776
145.19153,-37.97029
145.18009,-37.82859
144.90829,-37.70496
145.21143,-37.99895
144.80201,-37.73174
144.86085,-37.76784
145.15984,-37.79624
146.87671,-36.12241
145.14717,-38.16181
145.13525,-37.80368
145.25769,-37.83035
144.91598,-37.72486
145.0947,-37.92221
145.0249,-37.68033
145.11184,-37.889
145.06942,-37.93451
145.08692,-37.70703
145.08824,-37.98711
145.206,-37.81619
145.0372,-37.71602
145.04074,-37.90206
144.80049,-37.78107
145.13574,-37.94219
144.87957,-37.7022
147.08383,-38.0957
145.21592,-37.77952
144.82304,-37.76212
145.1661,-37.8276
145.13921,-37.8271
144.32646,-38.10121
145.17804,-37.80034
144.31977,-38.17959
145.14234,-37.89012
144.92849,-37.68019
144.96722,-37.69576
144.86649,-37.73752
145.26424,-37.79379
145.17718,-37.84384
144.41054,-38.01592
145.23944,-37.79774
145.27775,-38.10406
145.08999,-37.73473
145.11865,-37.69228
145.32684,-37.91314
143.20788,-38.49862
145.15486,-37.71143
145.14693,-38.10984
145.11564,-37.86299
145.26971,-37.88569
145.2648,-37.8696
145.27848,-37.85856
145.05697,-37.94118
145.21721,-37.80423
144.92053,-37.69936
145.29616,-37.79894
145.2081,-37.96986
144.32686,-38.1538
145.15228,-38.13792
145.17881,-37.88348
145.1433,-37.87909
145.12989,-37.72492
145.03181,-37.93896
144.84917,-37.83698
145.16328,-37.84675
142.77129,-37.06576
145.10073,-37.7153
143.83543,-37.52319
145.32724,-37.7968
145.1574,-38.12562
145.4059,-36.3985
145.06299,-37.70734
144.80307,-37.75489
144.81037,-37.74865
143.92716,-35.74123
144.92701,-37.6724
145.0828,-37.98001
145.17378,-37.80041
144.33602,-38.10589
145.29648,-37.84457
145.16175,-37.88836
146.41542,-38.3111
144.31612,-38.16627
145.26135,-37.8549
145.13361,-38.09016
146.42446,-38.22793
145.03554,-37.67658
144.81418,-37.75602
144.97045,-37.7956
144.33986,-38.18571
145.10938,-37.76061
145.17407,-37.86702
145.08051,-37.7004
145.21636,-37.96024
145.2514,-37.88363
145.11335,-37.79342
142.94005,-37.27465
145.12094,-38.17444
145.00079,-37.6787
145.23711,-37.92292
144.69612,-37.87288
145.11935,-37.76721
145.15828,-38.14746
144.71292,-37.5748
144.88658,-37.68715
145.3084,-37.77227
145.15904,-37.86708
145.32114,-37.77376
145.27802,-37.87582
145.13008,-37.70891
145.16552,-37.78746
145.39097,-36.3985
147.08906,-38.10805
144.95097,-37.79435
145.1806,-37.85114
145.07501,-37.702
144.76444,-37.772
144.96587,-37.67433
145.02854,-37.66415
144.56749,-37.67748
145.1656,-37.67419
145.17325,-37.91432
145.25305,-37.84907
145.05875,-38.22603
146.89399,-36.13962
145.16162,-38.11662
144.99574,-37.81363
145.23294,-37.83641
144.78121,-37.7361
145.36852,-37.77958
144.69123,-37.88377
144.81407,-37.79899
145.16681,-38.14148
145.17082,-37.97962
145.33611,-37.75518
145.3357,-37.7868
144.799,-37.7884
145.32291,-37.8111
147.27976,-36.86431
144.93515,-37.78598
145.2952,-38.00942
145.26534,-37.81841
144.32895,-38.20828
146.2572,-38.19174
145.163,-38.14716
145.26273,-37.88349
144.77403,-37.75614
145.21346,-37.94411
145.34594,-36.3801
144.57266,-37.69487
144.64389,-37.89406
144.89837,-37.68901
145.17759,-37.90017
145.10716,-37.85966
144.9141,-37.6814
145.09506,-37.76329
145.07907,-37.96278
145.20768,-37.74822
145.18428,-37.91475
145.1238,-37.983
144.93236,-37.77682
145.18777,-37.86528
145.18067,-37.85289
146.41695,-38.30464
144.81778,-37.75337
145.19288,-37.94923
145.25483,-37.7893
144.39501,-38.17815
145.38271,-37.73256
145.14326,-37.75627
145.26051,-38.03465
145.23616,-37.85487
145.28575,-37.81008
144.8835,-38.37376
144.9931,-37.68259
145.1557,-38.16808
145.24585,-37.97906
144.77536,-37.73771
145.10054,-38.1884
146.86142,-36.1305
145.09669,-38.01399
145.1702,-38.1433
145.04074,-37.75629
144.94197,-37.83679
145.65158,-35.92582
145.1658,-37.90698
144.62857,-37.89587
145.41529,-36.36744
145.17764,-37.85916
145.06588,-37.67461
145.11165,-37.68675
144.56822,-37.68057
145.15431,-37.94936
144.68759,-37.88404
145.15557,-37.7699
145.01373,-38.27556
144.77973,-37.86869
145.39284,-37.89242
147.07075,-38.08164
145.19285,-37.90284
144.77442,-37.74402
144.72867,-37.56525
143.86526,-37.57582
145.07623,-38.18768
145.10987,-37.68739
144.32788,-38.2004
144.91782,-37.6592
145.26772,-38.10271
145.14479,-38.06984
145.15444,-38.10504
145.33925,-37.82495
145.31134,-37.75007
145.48877,-38.43123
145.23229,-37.86094
144.70696,-37.58114
144.43691,-37.65528
143.81853,-37.58478
145.17275,-38.29789
145.26772,-37.96839
144.55421,-37.67562
146.30071,-36.34159
145.28078,-37.81563
145.17519,-37.7738
145.32743,-38.03114
144.8271,-37.76144
144.77363,-37.85635
144.72933,-37.59602
145.02993,-37.70059
146.53222,-38.20543
146.85454,-36.12321
145.28805,-38.15007
145.14212,-37.8572
146.30016,-36.34379
144.92384,-37.65042
141.59245,-38.36224
145.01011,-38.34184
145.2477,-37.96973
145.27622,-38.08736
145.22958,-37.88228
145.26441,-37.98823
144.76754,-37.73315
145.296,-38.0076
145.05718,-38.22611
145.0568,-37.94336
145.32684,-37.76651
144.93585,-37.60875
145.05107,-37.6665
147.56717,-38.05819
145.38487,-37.77502
143.58902,-38.34571
144.75105,-37.58052
142.14364,-34.19988
145.06208,-37.92672
144.71078,-37.87108
145.27204,-37.77668
144.58632,-37.67057
145.2025,-38.15092
144.79377,-37.70965
145.13984,-37.68998
144.95174,-37.73292
144.9141,-37.68165
144.81989,-37.80343
143.54509,-35.34924
144.99907,-37.82957
145.00748,-37.81464
142.78383,-37.05767
142.18678,-36.70784
143.06466,-38.32356
142.48177,-38.35498
144.88365,-37.81791
144.55314,-38.16566
145.26246,-37.91841
141.59756,-38.34633
142.02246,-37.72686
145.01508,-37.66724
145.14653,-37.84023
145.05309,-37.64275
144.78492,-37.88677
145.08789,-37.78944
145.92506,-38.16489
144.77807,-37.85078
142.39075,-36.25761
145.27435,-38.04385
145.30412,-38.00344
145.27391,-37.98056
145.26328,-37.90532
144.77753,-37.71723
144.24015,-36.79587
144.72461,-36.13829
145.1168,-38.02251
145.33439,-38.04874
145.34777,-38.05298
145.28492,-37.88042
145.00257,-37.60984
144.54755,-37.78994
144.67569,-37.86739
145.19245,-38.10442
144.69102,-37.85984
145.20502,-38.13568
145.05175,-37.65733
144.79205,-37.71727
144.7579,-37.87884
144.92259,-37.59178
144.63788,-37.9032
145.24288,-37.93392
142.1339,-34.19367
145.27957,-38.03416
144.70458,-37.56379
144.54166,-38.26145
145.39659,-38.05488
144.63933,-37.92103
144.88706,-37.74393
145.31619,-38.00644
144.65953,-37.8785
145.71697,-36.63424
144.32804,-38.17878
144.42318,-37.65586
145.49442,-38.06063
145.28345,-38.08012
145.16775,-38.23003
143.21674,-37.93959
142.80955,-38.08637
141.79872,-37.85635
144.31968,-38.24124
142.52288,-38.28599
141.71658,-38.25268
143.87591,-37.57297
143.89424,-37.55542
145.37283,-38.08273
142.42708,-35.34395
146.39897,-37.95912
147.0121,-38.0235
145.88035,-38.20464
146.87481,-38.05399
146.43111,-38.66552
146.41206,-36.76558
146.23636,-36.61784
146.54454,-36.43532
145.32862,-36.05147
142.35779,-34.47385
142.85352,-35.50928
144.25723,-37.00297
143.47891,-35.23248
144.87843,-37.73085
144.87884,-37.6232
143.7804,-37.54796
144.59423,-37.60627
145.10687,-37.86288
145.13174,-38.12516
145.12521,-37.83477
146.01518,-38.57934
145.56603,-38.17604
145.06814,-37.95926
145.5462,-38.56035
145.16759,-37.87472
145.24649,-37.89148
145.17289,-37.92812
145.10878,-37.90032
145.25498,-37.86116
145.14135,-37.86802
145.2063,-37.82958
141.29856,-37.03343
141.17734,-35.26557
142.31917,-38.10698
145.18873,-37.94284
145.16761,-37.89686
145.10222,-37.72156
143.45374,-35.29041
143.6843,-37.64352
145.65186,-37.75279
146.70321,-38.29418
144.91628,-37.63206
144.39495,-38.16516
144.85612,-37.79169
144.94394,-37.7012
145.1479,-37.78161
143.34319,-35.18608
145.28692,-38.06312
145.2965,-38.1102
145.23763,-37.8238
145.32263,-38.01557
144.74446,-37.69921
145.30746,-38.06472
144.9314,-37.63424
144.74313,-37.88474
145.06111,-38.24595
145.02003,-37.88805
147.599,-37.82871
144.9235,-37.61621
145.24899,-38.05239
145.95729,-38.47819
145.12687,-37.58582
144.72565,-37.86453
144.75458,-37.73503
145.00226,-37.62208
144.71909,-37.83877
144.75289,-37.74566
145.34696,-38.06743
145.439,-38.06846
144.66024,-37.85588
145.47008,-38.08451
144.7599,-37.71669
145.28906,-38.08753
145.15079,-37.84018
144.7632,-37.78927
145.02402,-37.62844
144.72467,-36.13772
145.30444,-38.10628
143.8204,-37.5275
145.25408,-38.07496
144.90557,-37.58175
145.02272,-37.70552
144.92956,-37.68754
145.09694,-37.61403
144.84569,-37.78293
145.51084,-38.06394
144.74133,-37.90824
145.16699,-37.80747
144.2573,-36.7706
145.00135,-37.66369
145.18048,-37.9924
145.15242,-37.98263
145.20465,-37.96505
145.14997,-37.97105
145.15904,-37.93926
145.13951,-37.95884
144.80919,-37.71765
144.67655,-37.88487
144.26844,-36.73692
144.92504,-37.70428
145.00278,-37.69667
144.90955,-37.57099
144.94185,-37.6703
142.21515,-36.71138
144.60961,-37.89556
145.41131,-38.07079
145.02559,-37.64485
145.11937,-37.59755
145.32734,-38.0816
144.9309,-37.66206
144.91309,-37.68762
144.34032,-38.30307
144.54286,-37.66636
145.31981,-38.10893
144.9535,-37.82935
145.23902,-38.11498
145.4428,-38.07754
144.9627,-37.84054
145.41966,-38.07195
144.36731,-38.23261
144.33237,-38.12528
144.10997,-38.45737
144.90556,-37.60171
146.40764,-38.23167
145.12728,-37.61564
145.29841,-38.12014
144.32848,-38.22492
145.16132,-38.00951
144.94055,-37.81271
144.72505,-37.82878
144.66623,-37.7238
144.69701,-37.72176
144.90909,-37.52861
144.62526,-37.87668
145.33828,-38.11488
144.58976,-37.71662
144.95825,-37.53243
144.6081,-37.50394
145.33155,-38.12299
145.02711,-37.61133
145.24388,-37.97889
143.50332,-38.2419
143.66051,-38.75352
146.97947,-37.87959
145.6511,-35.92511
144.21342,-35.80632
144.9905,-37.80298
142.34037,-37.63898
144.14145,-36.37222
146.202,-38.65734
141.48354,-36.71579
141.61292,-38.12752
147.03877,-36.25105
143.38305,-38.68184
144.53664,-36.26577
142.88488,-35.05623
142.92139,-38.24628
141.54831,-37.70637
145.0144,-36.58332
145.07222,-37.72475
145.46466,-38.06537
145.7697,-38.34248
142.22822,-38.38662
144.99527,-38.36668
145.34944,-37.86824
144.95652,-36.25215
141.59384,-34.39041
143.14544,-38.23973
142.97589,-38.48406
145.0257,-37.76204
143.61877,-36.41702
145.02583,-37.76195
145.03628,-37.93458
145.12425,-37.91938
145.14663,-38.17412
145.11191,-37.80924
145.00507,-37.60949
144.89025,-37.59829
145.33886,-38.12955
143.06361,-38.32404
145.27103,-38.07539
144.15185,-37.33467
145.01358,-38.34264
144.32744,-38.2104
