,Suburb,shopping_count,population,crime_rate,num_station,num facilites,num hospital,num school
0,ALBERT PARK,0.0,0.32414189720927417,0.5069430563949717,0.0,0.30303030303030304,0.0,0.0
1,MIDDLE PARK,0.0,0.1244324716992554,0.5069430563949717,0.0,0.030303030303030304,0.0,0.0
3,ARMADALE,0.0,0.26741933531085416,0.40257847050897316,0.4,0.12121212121212122,0.0,0.2
4,CARLTON NORTH,0.0,0.22689024759368,0.5728990400805402,0.0,0.0,0.0,0.0
5,CARLTON,0.0,0.5023609177310975,0.5728990400805402,0.0,0.06060606060606061,0.14285714285714285,0.0
6,PARKVILLE,0.0,0.20718566499182758,0.24793658242983135,0.2,0.12121212121212122,0.8571428571428571,0.0
9,COLLINGWOOD,0.0,0.2647557358193595,0.5728990400805402,0.0,0.030303030303030304,0.0,0.1
10,ABBOTSFORD,0.0,0.2621526726799443,0.5728990400805402,0.4,0.15151515151515152,0.0,0.1
11,DOCKLANDS,0.14285714285714285,0.4643440886252194,1.0,0.0,0.06060606060606061,0.0,0.0
12,EAST MELBOURNE,0.0,0.13199951570918336,0.5728990400805402,0.2,0.0,0.8571428571428571,0.0
14,ELWOOD,0.0,0.4370724620134391,0.5069430563949717,0.0,0.09090909090909091,0.0,0.2
15,FITZROY,0.0,0.30292390580543616,0.5728990400805402,0.0,0.2727272727272727,0.2857142857142857,0.2
16,FITZROY NORTH,0.0,0.37393304679460015,0.5728990400805402,0.2,0.06060606060606061,0.0,0.1
17,CLIFTON HILL,0.0,0.2838852230764574,0.5728990400805402,0.2,0.12121212121212122,0.0,0.1
18,FLEMINGTON,0.0,0.20939524184272656,0.22150689713490943,0.2,0.06060606060606061,0.0,0.1
19,KENSINGTON,0.0,0.3109449724559598,0.22150689713490943,0.4,0.06060606060606061,0.0,0.1
20,NORTH MELBOURNE,0.0,0.6966523397300078,0.22150689713490943,0.4,0.12121212121212122,0.0,0.4
22,PORT MELBOURNE,0.0,0.02636358133058902,0.5069430563949717,0.0,0.36363636363636365,0.0,0.0
23,PRAHRAN,0.14285714285714285,0.43604334402808886,0.40257847050897316,0.2,0.18181818181818182,0.42857142857142855,0.0
24,WINDSOR,0.0,0.11656274592893032,0.40257847050897316,0.2,0.030303030303030304,0.2857142857142857,0.0
25,RICHMOND,0.14285714285714285,0.9095889581693807,0.5728990400805402,0.8,0.5151515151515151,0.42857142857142855,0.3
26,BURNLEY,0.0,0.0,0.5728990400805402,0.2,0.18181818181818182,0.0,0.0
27,SOUTH MELBOURNE,0.0,0.09755433137599129,0.5069430563949717,0.0,0.06060606060606061,0.0,0.2
28,SOUTH YARRA,0.2857142857142857,0.6350263333131545,0.5728990400805402,0.4,0.24242424242424243,0.0,0.3
29,SOUTHBANK,0.0,0.23923966341788244,0.5069430563949717,0.0,0.0,0.0,0.0
30,ST KILDA,0.14285714285714285,0.7749561111447424,0.40257847050897316,0.0,0.09090909090909091,0.14285714285714285,0.2
31,TOORAK,0.14285714285714285,0.37826139596827896,0.5728990400805402,0.2,0.15151515151515152,0.0,0.3
32,BALWYN,0.0,0.42977783158786853,0.11037586454121422,0.0,0.09090909090909091,0.0,0.2
33,BLACKBURN,0.14285714285714285,0.5377444155215206,0.11037586454121422,0.4,0.12121212121212122,0.0,0.1
34,BOX HILL,0.14285714285714285,0.5599612567346691,0.11037586454121422,0.2,0.24242424242424243,0.42857142857142855,0.3
35,BULLEEN,0.14285714285714285,0.3259882559476966,0.04389220619864529,0.0,0.18181818181818182,0.0,0.2
36,TEMPLESTOWE,0.0,0.4995459773594043,0.02599854397963531,0.0,0.24242424242424243,0.0,0.1
37,DONCASTER,0.2857142857142857,0.7437193534717598,0.11037586454121422,0.0,0.2727272727272727,0.0,0.1
38,BURWOOD,0.0,0.36146255826623885,0.11037586454121422,0.0,0.18181818181818182,0.0,0.2
39,ASHBURTON,0.0,0.22471093891882074,0.40257847050897316,0.4,0.21212121212121213,0.0,0.1
40,CAMBERWELL,0.14285714285714285,0.6329378291664144,0.11037586454121422,1.0,0.36363636363636365,0.2857142857142857,0.1
41,GLEN IRIS,0.14285714285714285,0.4673103698771112,0.11037586454121422,0.6,0.3333333333333333,0.0,0.4
42,CANTERBURY,0.0,0.19967915733397906,0.10238183465072406,0.2,0.030303030303030304,0.14285714285714285,0.3
43,SURREY HILLS,0.0,0.2509231793692112,0.11037586454121422,0.4,0.18181818181818182,0.0,0.2
44,MONT ALBERT,0.0,0.2924208487196562,0.11037586454121422,0.2,0.030303030303030304,0.0,0.0
45,CHADSTONE,0.2857142857142857,0.3535928324959138,0.40257847050897316,0.0,0.12121212121212122,0.0,0.2
46,OAKLEIGH,0.14285714285714285,0.2572189599854713,0.40257847050897316,0.4,0.5757575757575758,0.0,0.2
47,CLAYTON,0.0,0.5914704279920092,0.1953511633376627,0.2,0.3939393939393939,0.2857142857142857,0.1
49,DONVALE,0.0,0.4783885223076457,0.11037586454121422,0.0,0.15151515151515152,0.14285714285714285,0.3
51,GLEN WAVERLEY,0.2857142857142857,0.644651613293783,0.11037586454121422,0.4,0.5151515151515151,0.14285714285714285,0.3
52,MULGRAVE,0.14285714285714285,0.5895332647254676,0.1953511633376627,0.0,0.21212121212121213,0.14285714285714285,0.2
53,HAWTHORN,0.0,0.6533991161692596,0.5728990400805402,0.4,0.5151515151515151,0.2857142857142857,0.4
54,KEW,0.0,0.7348205097160845,0.5728990400805402,0.0,0.15151515151515152,0.5714285714285714,1.0
55,MOUNT WAVERLEY,0.14285714285714285,0.5712815545735214,0.11037586454121422,0.4,0.030303030303030304,0.14285714285714285,0.2
56,NUNAWADING,0.14285714285714285,0.3608269265694049,0.11037586454121422,0.2,0.09090909090909091,0.0,0.2
57,MITCHAM,0.14285714285714285,0.4944003874326533,0.11037586454121422,0.2,0.18181818181818182,0.14285714285714285,0.1
58,VERMONT,0.0,0.31727102124825957,0.11037586454121422,0.0,0.06060606060606061,0.0,0.2
59,FOREST HILL,0.14285714285714285,0.3107028270476421,0.11037586454121422,0.0,0.15151515151515152,0.14285714285714285,0.0
60,BURWOOD EAST,0.14285714285714285,0.3080392275561475,0.11037586454121422,0.0,0.15151515151515152,0.0,0.0
61,ASPENDALE,0.0,0.2574913735698287,0.17773212470732908,0.2,0.09090909090909091,0.0,0.1
62,CHELSEA,0.0,0.16720140444336823,0.17773212470732908,0.2,0.09090909090909091,0.0,0.1
63,CARRUM,0.0,0.1913251407470186,0.17773212470732908,0.2,0.15151515151515152,0.0,0.0
64,BENTLEIGH,0.0,0.4730915915006962,0.17773212470732908,0.4,0.21212121212121213,0.0,0.2
65,BRIGHTON,0.0,0.6795810884436104,0.5069430563949717,0.8,0.45454545454545453,0.2857142857142857,0.5
66,BRIGHTON EAST,0.0,0.4871360251831225,0.12346390643223885,0.0,0.09090909090909091,0.0,0.2
67,CARNEGIE,0.14285714285714285,0.550941340274835,0.40257847050897316,0.2,0.21212121212121213,0.0,0.0
68,CAULFIELD,0.0,0.23751437738361886,0.12346390643223885,0.0,0.0,0.14285714285714285,0.1
69,CHELTENHAM,0.14285714285714285,0.7189902536473152,0.17773212470732908,0.4,0.2727272727272727,0.2857142857142857,0.1
70,ELSTERNWICK,0.0,0.31385071735577214,0.5069430563949717,0.2,0.21212121212121213,0.2857142857142857,0.4
71,HAMPTON,0.0,0.38522307645741266,0.17773212470732908,0.2,0.24242424242424243,0.14285714285714285,0.2
72,BEAUMARIS,0.0,0.4093165445850233,0.17773212470732908,0.0,0.30303030303030304,0.0,0.1
73,MALVERN,0.14285714285714285,0.10130758520491555,0.40257847050897316,0.4,0.18181818181818182,0.14285714285714285,0.2
74,MALVERN EAST,0.0,0.6543979659785701,0.40257847050897316,0.6,0.030303030303030304,0.14285714285714285,0.2
75,MENTONE,0.14285714285714285,0.3844966402324596,0.17773212470732908,0.2,0.18181818181818182,0.0,0.5
76,PARKDALE,0.14285714285714285,0.32153883406985895,0.17773212470732908,0.2,0.18181818181818182,0.14285714285714285,0.0
77,MORDIALLOC,0.14285714285714285,0.29066529450935286,0.17773212470732908,0.2,0.3333333333333333,0.0,0.1
78,MURRUMBEENA,0.0,0.2684787214722441,0.40257847050897316,0.2,0.15151515151515152,0.0,0.1
79,HUGHESDALE,0.0,0.21317876384769055,0.40257847050897316,0.2,0.0,0.0,0.1
80,ALTONA,0.0,0.384133422119983,0.18558270719981598,0.4,0.42424242424242425,0.14285714285714285,0.2
81,FOOTSCRAY,0.2857142857142857,0.5090804528119136,0.22150689713490943,0.4,0.3333333333333333,1.0,0.2
82,KEILOR EAST,0.14285714285714285,0.186240087172347,0.22150689713490943,0.0,0.18181818181818182,0.0,0.2
83,AVONDALE HEIGHTS,0.0,0.8185725528179671,0.22150689713490943,0.0,0.06060606060606061,0.0,0.1
84,MELTON,0.2857142857142857,0.35471275500938315,0.20149055270054267,0.0,0.6666666666666666,0.0,0.4
85,NEWPORT,0.0,0.4287487136025183,1.0,0.2,0.21212121212121213,0.0,0.2
86,SPOTSWOOD,0.0,0.04564440946788546,1.0,0.2,0.09090909090909091,0.0,0.1
87,ST ALBANS,0.0,0.6129002966281252,0.24833256240290422,0.6,0.696969696969697,0.14285714285714285,0.2
88,DEER PARK,0.14285714285714285,0.6667473818027726,0.24833256240290422,0.0,0.36363636363636365,0.14285714285714285,0.1
89,SUNSHINE,0.14285714285714285,0.2716568799564138,0.18558270719981598,0.2,0.6060606060606061,0.0,0.1
90,SYDENHAM,0.14285714285714285,0.34097100308735395,0.24833256240290422,0.2,0.24242424242424243,0.14285714285714285,0.2
91,WERRIBEE,0.14285714285714285,0.4608329802046129,0.18558270719981598,0.2,0.6060606060606061,0.2857142857142857,0.5
92,HOPPERS CROSSING,0.2857142857142857,0.5467037956292754,0.18558270719981598,0.2,0.42424242424242425,0.0,0.1
93,WEST FOOTSCRAY,0.0,0.3415460984321085,0.18558270719981598,0.4,0.06060606060606061,0.0,0.0
94,WILLIAMSTOWN,0.0,0.3648223258066469,0.2246178256153258,0.6,0.5757575757575758,0.14285714285714285,0.2
95,YARRAVILLE,0.0,0.4555965857497427,1.0,0.2,0.30303030303030304,0.0,0.1
96,SEDDON,0.0,0.12715660754282948,0.22150689713490943,0.2,0.0,0.0,0.0
97,BROADMEADOWS,0.14285714285714285,0.3826502814940372,0.24793658242983135,0.2,0.21212121212121213,0.14285714285714285,0.4
98,ROXBURGH PARK,0.14285714285714285,0.7213511713784128,0.16665437909595174,0.2,0.09090909090909091,0.0,0.1
99,BRUNSWICK,0.14285714285714285,0.778043465100793,0.5728990400805402,0.6,0.3939393939393939,0.0,0.0
100,COBURG,0.0,0.7947817664507537,0.24793658242983135,0.4,0.42424242424242425,0.14285714285714285,0.3
101,PASCOE VALE SOUTH,0.0,0.29844421575155883,0.24793658242983135,0.0,0.09090909090909091,0.0,0.1
104,ESSENDON,0.14285714285714285,0.7346994370119256,0.24793658242983135,0.4,0.3939393939393939,0.0,0.5
105,GLADSTONE PARK,0.14285714285714285,0.18811671408680913,0.24793658242983135,0.0,0.15151515151515152,0.0,0.1
106,TULLAMARINE,0.0,0.18248683334342272,0.24793658242983135,0.0,0.3333333333333333,0.0,0.0
107,KEILOR,0.0,0.0375628064652824,0.25825955147784524,0.0,0.21212121212121213,0.0,0.2
108,MOONEE PONDS,0.14285714285714285,0.4783885223076457,0.24793658242983135,0.2,0.42424242424242425,0.0,0.1
109,ASCOT VALE,0.0,0.44645559658574974,0.24793658242983135,0.2,0.2727272727272727,0.0,0.1
110,OAK PARK,0.0,0.21962588534414917,0.24793658242983135,0.2,0.15151515151515152,0.0,0.1
112,FAWKNER,0.0,0.4114050487317634,0.24793658242983135,0.2,0.15151515151515152,0.0,0.1
113,PASCOE VALE,0.0,0.5123191476481628,0.24793658242983135,0.2,0.12121212121212122,0.14285714285714285,0.1
114,COBURG NORTH,0.14285714285714285,0.23948180882620013,0.24793658242983135,0.4,0.12121212121212122,0.0,0.0
115,SUNBURY,0.14285714285714285,0.7403898541073914,0.24833256240290422,0.2,0.5151515151515151,0.14285714285714285,0.5
117,BUNDOORA,0.0,0.1706519765118954,0.16665437909595174,0.0,0.3333333333333333,0.42857142857142855,0.3
118,GREENSBOROUGH,0.14285714285714285,0.5855681336642654,0.16665437909595174,0.2,0.18181818181818182,0.0,0.1
119,HURSTBRIDGE,0.0,0.08995701919002361,0.16665437909595174,0.2,0.06060606060606061,0.0,0.0
120,ELTHAM,0.14285714285714285,0.4384950662873055,0.02599854397963531,0.2,0.36363636363636365,0.0,0.2
122,MONTMORENCY,0.0,0.18348568315273323,0.02599854397963531,0.2,0.030303030303030304,0.0,0.1
123,FAIRFIELD,0.0,0.17688722077607602,0.5728990400805402,0.2,0.30303030303030304,0.14285714285714285,0.0
124,ALPHINGTON,0.0,0.06129305648041649,0.5728990400805402,0.2,0.06060606060606061,0.0,0.2
125,HEIDELBERG,0.14285714285714285,0.23545614141291846,0.04389220619864529,0.2,0.09090909090909091,0.42857142857142855,0.2
126,HEIDELBERG WEST,0.0,0.08798958774744234,0.31037092590019216,0.0,0.0,0.14285714285714285,0.1
127,IVANHOE,0.0,0.3620073854349537,0.5728990400805402,0.4,0.0,0.14285714285714285,0.3
128,IVANHOE EAST,0.0,0.021157455051758582,0.5728990400805402,0.0,0.030303030303030304,0.0,0.0
129,MILL PARK,0.14285714285714285,0.5159513287729282,0.16665437909595174,0.0,0.24242424242424243,0.0,0.1
131,NORTHCOTE,0.0,0.75839941885102,0.5728990400805402,1.0,0.18181818181818182,0.0,0.2
133,RESERVOIR,0.0,0.8271989829892851,0.16665437909595174,0.6,0.45454545454545453,0.0,0.3
134,THOMASTOWN,0.0,0.5935589321387493,0.16665437909595174,0.4,0.30303030303030304,0.0,0.0
135,LALOR,0.0,0.6980446758278346,0.16665437909595174,0.2,0.18181818181818182,0.0,0.1
136,THORNBURY,0.0,0.5615049337126945,0.24793658242983135,0.2,0.30303030303030304,0.0,0.1
138,BAYSWATER,0.2857142857142857,0.3664265391367516,0.11185985004481495,0.2,0.42424242424242425,0.0,0.1
141,LILYDALE,0.14285714285714285,0.5806041527937527,0.11185985004481495,0.2,0.15151515151515152,0.14285714285714285,0.4
143,RINGWOOD,0.2857142857142857,0.5544524486954416,0.11037586454121422,0.4,0.6363636363636364,0.14285714285714285,0.3
144,ROWVILLE,0.2857142857142857,0.4521762818572553,0.1953511633376627,0.0,0.3939393939393939,0.0,0.1
145,WANTIRNA,0.0,0.4191839699739694,0.11037586454121422,0.0,0.2727272727272727,0.2857142857142857,0.1
146,SCORESBY,0.0,0.1717113626732853,0.1953511633376627,0.0,0.12121212121212122,0.0,0.1
